NRO_RADICADO;FECHA_ACCIDENTE;HORA_ACCIDENTE;Día de la semana;AÑO;MES;CLASE_VEHICULO;TIPO_SERVICIO;TIPO_VICTIMA;EDAD;GENERO;GRAVEDAD;ESTADO_BEODEZ;ESTADO_DROGA;RESULTADO_BEODEZ;RESUL_BEODEZ_GRAMOS;DIRECCION_CARACT_VIA;TRAMO_VIA;LOCALIDAD_O_COMUNA;    GEORREFERENCIACIÓN;DESC_CLASE_ACCIDENTE;DESC_CHOQUE_ACCIDENTE;DESC_OBJETO_FIJO;DESC_SECTOR_ACCIDENTE;CONDICION_CLIMATICA;CAUSA_ACCIDENTE
2250029;11/01/2025;7:15:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Peaton;66;FEMENINO;HERIDOS;0;0;0;;CARRERA 29D FRENTE AL # 41 SUR-33;;SAN RAFAEL;6.159791819361837, -75.58515628113922;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Cruzar sin observar
2250032;11/01/2025;8:05:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;31;MASCULINO;HERIDOS;0;0;0;;CARRERA 33 CALLE 38 A SUR;;MESA;6.165591160598235, -75.58259278685554;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2250019;12/01/2025;2:00:00 p. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;33;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 13+300;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.159421531186217, -75.5286586161267;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Desobedecer señales
2250035;12/01/2025;2:30:00 p. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;19;MASCULINO;HERIDOS;0;0;0;;CARRERA 27 FRENTE AL # 28 SUR-81;;EL ESMERALDAL;6.170065483051755, -75.56886598661559;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2250035;12/01/2025;2:30:00 p. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;31;MASCULINO;HERIDOS;0;0;0;;CARRERA 27 FRENTE AL # 28 SUR-81;;EL ESMERALDAL;6.170065483051755, -75.56886598661559;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2250028;13/01/2025;7:51:00 a. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;19;MASCULINO;HERIDOS;0;0;0;;CARRERA 43 A CALLE 40 SUR;;ALCALA;6.168023935044304, -75.59036832024142;CHOQUE;VEHICULO;NO REPORTADO;COMERCIAL;Normal;Desobedecer señales
2250030;13/01/2025;8:30:00 a. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;21;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CALLE 37 SUR;;LAS VEGAS;6.173473352424915, -75.59256588595376;CHOQUE;VEHICULO;NO REPORTADO;COMERCIAL;Normal;Desobedecer señales
2250031;13/01/2025;10:00:00 a. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;25;MASCULINO;HERIDOS;0;0;0;;DIAGONAL 31 CC TRANSVERSAL 32 SUR 20;;LA MAGNOLIA;6.176493549473897, -75.58074574596546;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar por la derecha
2250036;13/01/2025;3:01:00 p. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;19;MASCULINO;HERIDOS;0;0;0;;CARRERA 43 A CALLE 25 SUR;;BOSQUES DE ZUÑIGA;6.181726856423344, -75.58135053615936;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2250034;14/01/2025;10:40:00 a. m.;Martes;2025;Enero;MOTOCICLETA;OFICIAL;Acompañante;38;FEMENINO;HERIDOS;0;0;0;;CARRERA 48 ENTRE CALLE 34 SUR y CALLE 32C SUR;;LAS VEGAS;6.17630425796039, -75.59041142616134;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Estacionar sin seguridad
2250034;14/01/2025;10:40:00 a. m.;Martes;2025;Enero;MOTOCICLETA;OFICIAL;Motociclista;33;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 ENTRE CALLE 34 SUR y CALLE 32C SUR;;LAS VEGAS;6.17630425796039, -75.59041142616134;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Estacionar sin seguridad
2250037;14/01/2025;7:45:00 p. m.;Martes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;19;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CALLE 48 C SUR;;LAS VEGAS;6.163752014289914, -75.60186040840237;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250038;14/01/2025;4:15:00 p. m.;Martes;2025;Enero;MICROBUS;PUBLICO;Pasajero;40;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 6+600;el escobero - km 0-13);VEREDA EL ESCOBERO;6.120547352245668, -75.53914908989383;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;NO REPORTADO;Normal;Pasajeros obstruyendo conductor/sobrecup
2250033;15/01/2025;2:30:00 p. m.;Miércoles;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;33;MASCULINO;HERIDOS;0;0;0;;CARRERA 24C FRENTE AL # 41 SUR-60;;VEREDA EL VALLANO;6.151651662634282, -75.58594622792069;CHOQUE;OBJETO FIJO;OTRO TIPO;RESIDENCIAL;Normal;Impericia en el manejo
2250039;15/01/2025;11:00:00 a. m.;Miércoles;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;38;MASCULINO;HERIDOS;0;0;0;;CALLE 27 SUR FRENTE AL # 28-181;;ALTO DE MISAEL;6.178305490246882, -75.57713547508109;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250041;16/01/2025;6:40:00 p. m.;Jueves;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;10;MASCULINO;HERIDOS;0;0;0;;CALLE 48C SUR FRENTE AL # 42D-46;;LOMA DEL BARRO;6.161804579224115, -75.59694985385197;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250042;16/01/2025;5:19:00 p. m.;Jueves;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;53;MASCULINO;HERIDOS;0;0;0;;CARRERA 40A CALLE 40D SUR;;EL DORADO;6.165522303902815, -75.58845389454474;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250043;17/01/2025;7:50:00 a. m.;Viernes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;50;FEMENINO;HERIDOS;0;0;0;;CALLE 39 SUR CARRERA 40;;ZONA CENTRO;6.167342803558549, -75.58678174709443;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2250044;18/01/2025;3:40:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;36;MASCULINO;HERIDOS;0;0;0;;CARRERA 40 AA FRENTE AL # 53 SUR-44;;LOMA DEL BARRO;6.1559163495296465, -75.60214192998862;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250044;18/01/2025;3:40:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;44;MASCULINO;HERIDOS;0;0;0;;CARRERA 40 AA FRENTE AL # 53 SUR-44;;LOMA DEL BARRO;6.1559163495296465, -75.60214192998862;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250045;18/01/2025;2:07:00 a. m.;Sábado;2025;Enero;AUTOMOVIL;PARTICULAR;Acompañante;22;FEMENINO;HERIDOS;0;0;0;;CARRERA 43 A CALLE 38 A SUR 07;;ALCALA;6.169738662351713, -75.58925655527366;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250045;18/01/2025;2:07:00 a. m.;Sábado;2025;Enero;AUTOMOVIL;PARTICULAR;Acompañante;29;MASCULINO;HERIDOS;0;0;0;;CARRERA 43 A CALLE 38 A SUR 07;;ALCALA;6.169738662351713, -75.58925655527366;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250046;18/01/2025;11:30:00 a. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;28;MASCULINO;HERIDOS;0;0;0;;CARRERA 42B ENTRE CALLE 40 A SUR y CALLE 41 A SUR;;EL DORADO;6.165576486687077, -75.59148393660895;CHOQUE;OBJETO FIJO;OTRO TIPO;RESIDENCIAL;Normal;Otra-Conductor
2250048;18/01/2025;2:50:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;13;FEMENINO;HERIDOS;0;0;0;;CARRERA 25 CALLE 40G SUR;;LA MINA;6.153025629975266, -75.58390857142498;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250048;18/01/2025;2:50:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;45;MASCULINO;HERIDOS;0;0;0;;CARRERA 25 CALLE 40G SUR;;LA MINA;6.153025629975266, -75.58390857142498;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250049;18/01/2025;2:00:00 p. m.;Sábado;2025;Enero;AUTOMOVIL;PARTICULAR;Acompañante;50;FEMENINO;HERIDOS;0;0;0;;CARRERA 48 FRENTE AL # 29 SUR-140;;LAS VEGAS;6.180671264987676, -75.5873325065528;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250050;18/01/2025;4:30:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;20;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 12+120;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.158904221220679, -75.51857262777662;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Adelantar en zona prohibida  -  Adelantar invadiendo carril del mismo sentido en zigzag
2250050;18/01/2025;4:30:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;19;FEMENINO;HERIDOS;0;0;0;;KILOMETRO 12+120;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.158904221220679, -75.51857262777662;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Adelantar en zona prohibida  -  Adelantar invadiendo carril del mismo sentido en zigzag
2250055;18/01/2025;11:40:00 a. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;39;MASCULINO;HERIDOS;0;0;0;;CARRERA 29C CALLE 40C SUR;;SAN JOSE;6.16116807337696, -75.58338204389011;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Defectos fisicos y psiquicos
2250040;19/01/2025;4:40:00 p. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;31;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 12+930;medellín palmas envigado (km 12 - km 16+700);VEREDA PALMAS;6.159889447057277, -75.52529201260728;CHOQUE;OBJETO FIJO;MURO;NO REPORTADO;Normal;Exceso de velocidad
2250040;19/01/2025;4:40:00 p. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;23;FEMENINO;HERIDOS;0;0;0;;KILOMETRO 12+930;medellín palmas envigado (km 12 - km 16+700);VEREDA PALMAS;6.159889447057277, -75.52529201260728;CHOQUE;OBJETO FIJO;MURO;NO REPORTADO;Normal;Exceso de velocidad
2250051;19/01/2025;12:01:00 a. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;32;MASCULINO;HERIDOS;1;0;1;40;CARRERA 49 ENTRE CALLE 39 SUR y CALLE 43 SUR;;LAS VEGAS;6.172598454845314, -75.5986050570555;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Embriaguez o droga
2250052;19/01/2025;4:40:00 p. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;26;MASCULINO;HERIDOS;0;0;0;;CALLE 39 SUR CARRERA 33;;MESA;6.164896049003437, -75.58302396980704;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250047;20/01/2025;1:45:00 p. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Peaton;59;MASCULINO;HERIDOS;0;0;0;;CALLE 40 A SUR CARRERA 25B-25;;EL SALADO;6.15657687287384, -75.58069339405368;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Cruzar sin observar
2250056;20/01/2025;4:40:00 p. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;27;MASCULINO;HERIDOS;0;0;0;;CALLE 45 B CARRERA 37;;LAS ANTILLAS;6.157680643515507, -75.5890796543242;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250057;20/01/2025;5:40:00 p. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;30;MASCULINO;HERIDOS;0;0;0;;TRANSVERSAL 27 A DIAGONAL 42 B 21;;PONTE VEDRA;6.178438589562872, -75.58288420260513;CHOQUE;OBJETO FIJO;VEHICULO ESTACIONADO;RESIDENCIAL;Normal;Desobedecer señales
2250058;20/01/2025;2:40:00 p. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;27;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CALLE 27 SUR 28;;LAS VEGAS;6.183860, -75.588200;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250058;20/01/2025;2:40:00 p. m.;Lunes;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;24;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CALLE 27 SUR 28;;LAS VEGAS;6.183860, -75.588200;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250053;21/01/2025;2:08:00 a. m.;Martes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;39;MASCULINO;HERIDOS;0;0;0;;CARRERA 42 CALLE 44 SUR;;EL DORADO;6.16465094608183, -75.59215811991326;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250059;21/01/2025;3:50:00 p. m.;Martes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;22;MASCULINO;HERIDOS;0;0;0;;CARRERA 42 B CALLE 45 SUR;;LA PAZ;6.163617360204344, -75.59318892278996;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250060;21/01/2025;7:40:00 a. m.;Martes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;29;MASCULINO;HERIDOS;0;0;0;;TRANSVERSAL 32 C SUR DIAGONAL 32-13;;LA MAGNOLIA;6.175018063738932, -75.58246519549401;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar pelacion de interseccion o giros
2250061;21/01/2025;7:30:00 a. m.;Martes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;29;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 15 TRAMO 110;el escobero - km 0-13);VEREDA PALMAS;6.152050564638626, -75.54494395753734;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;No mantener distancia de seguridad
2250054;22/01/2025;7:20:00 a. m.;Miércoles;2025;Enero;BICICLETA;;Ciclista;58;MASCULINO;HERIDOS;0;0;0;;CALLE 37 SUR CARRERA 50;;LAS VEGAS;6.175281311262004, -75.59506880040107;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2250062;22/01/2025;8:02:00 a. m.;Miércoles;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;31;MASCULINO;HERIDOS;0;0;0;;CALLE 25 SUR CARRERA 48- 49;;LAS VEGAS;6.186060389899621, -75.5837046435629;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250063;22/01/2025;5:40:00 p. m.;Miércoles;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;40;FEMENINO;HERIDOS;0;0;0;;CARRERA 43 A CALLE 32 SUR 39;;SAN MARCOS;6.175401263106596, -75.58591842877436;CHOQUE;VEHICULO;NO REPORTADO;COMERCIAL;Normal;No mantener distancia de seguridad
2250067;22/01/2025;11:30:00 a. m.;Miércoles;2025;Enero;BICICLETA;;Ciclista;27;MASCULINO;HERIDOS;0;0;0;;CARRERA 24D CALLE 24 ;;VEREDA PALMAS;0;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250069;22/01/2025;2:40:00 p. m.;Miércoles;2025;Enero;AUTOMOVIL;PUBLICO;Acompañante;39;FEMENINO;HERIDOS;0;0;0;;CARRERA 43 A CALLE 27 A SUR 86;;PONTE VEDRA;6.17921977048441, -75.58350617342029;CHOQUE;VEHICULO;NO REPORTADO;COMERCIAL;Normal;No mantener distancia de seguridad
2250065;23/01/2025;8:10:00 a. m.;Jueves;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;30;MASCULINO;HERIDOS;0;0;0;;CALLE 37 SUR CARRERA 40 -48;;ZONA CENTRO;6.169556039495045, -75.58591054833082;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;COMERCIAL;Normal;Otra-Via
2250068;23/01/2025;1:40:00 p. m.;Jueves;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;35;FEMENINO;HERIDOS;0;0;0;;CALLE 39 B SUR CARRERA 34;;MESA;6.164489328958996, -75.5839950198532;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250072;23/01/2025;11:30:00 a. m.;Jueves;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;17;MASCULINO;HERIDOS;0;0;0;;calle 41 sur carrera 24-20;;LA MINA;6.150921755766179, -75.58458240155639;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250076;23/01/2025;5:05:00 p. m.;Jueves;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;24;FEMENINO;HERIDOS;0;0;0;;CALLE 37 SUR CARRERA 49;;LAS VEGAS;6.174591625761879, -75.59361447478908;CHOQUE;VEHICULO;NO REPORTADO;COMERCIAL;Normal;Desobedecer señales
2250077;23/01/2025;6:08:00 p. m.;Jueves;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;44;MASCULINO;HERIDOS;0;0;0;;carrera 41 calle 22 sur -20;;ZUÑIGA;6.181074163451562, -75.57674828663114;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250064;24/01/2025;9:15:00 p. m.;Viernes;2025;Enero;MOTOCICLETA;DIPLOMATICO;Acompañante;17;MASCULINO;HERIDOS;0;0;0;;carrera 48 calle 39 a sur 06;;LAS VEGAS;6.171027690213266, -75.59432865503118;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250064;24/01/2025;9:15:00 p. m.;Viernes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;42;FEMENINO;HERIDOS;0;0;0;;carrera 48 calle 39 a sur 06;;LAS VEGAS;6.171027690213266, -75.59432865503118;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250064;24/01/2025;9:15:00 p. m.;Viernes;2025;Enero;MOTOCICLETA;DIPLOMATICO;Motociclista;37;MASCULINO;HERIDOS;0;0;0;;carrera 48 calle 39 a sur 06;;LAS VEGAS;6.171027690213266, -75.59432865503118;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2250073;24/01/2025;7:20:00 a. m.;Viernes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;22;FEMENINO;HERIDOS;0;0;0;;tranSversal 34 D SUR  DIAGONAL 33 ;;LOS NARANJOS;6.170824364932556, -75.58321546361397;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2250078;24/01/2025;9:00:00 a. m.;Viernes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;38;FEMENINO;HERIDOS;0;0;0;;CALLE 25 SUR CARRERA 42 -73;;LAS ORQUIDEAS;6.179489483938392, -75.57960606071948;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar en zona prohibida
2250080;24/01/2025;12:00:00 a. m.;Viernes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;29;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CALLE 25 CALLE 25 AA SUR 70;;LAS VEGAS;6.183201728984719, -75.58497263422214;CHOQUE;OBJETO FIJO;OTRO TIPO;RESIDENCIAL;Normal;Impericia en el manejo
2250083;24/01/2025;9:40:00 p. m.;Viernes;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;23;FEMENINO;HERIDOS;0;0;0;;CARRERA  49 CALLE 25 AA SUR 26 SUR;;LAS VEGAS;6.185248320836925, -75.58627054371169;CHOQUE;OBJETO FIJO;OTRO TIPO;COMERCIAL;Normal;Ausencia parcial o total de se?ales
2250083;24/01/2025;9:40:00 p. m.;Viernes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;36;MASCULINO;HERIDOS;0;0;0;;CARRERA  49 CALLE 25 AA SUR 26 SUR;;LAS VEGAS;6.185248320836925, -75.58627054371169;CHOQUE;OBJETO FIJO;OTRO TIPO;COMERCIAL;Normal;Ausencia parcial o total de se?ales
2250070;25/01/2025;11:50:00 a. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;43;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CALLE 32 B SUR 30;;LAS VEGAS;6.17821226399006, -75.59194333401746;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;INDUSTRIAL;Normal;Fallas en las llantas
2250071;25/01/2025;4:05:00 a. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;22;MASCULINO;HERIDOS;0;0;0;;CARRERA 41 CALLE 38 A SUR;;ZONA CENTRO;6.168463360695233, -75.58704156906445;CHOQUE;VEHICULO;NO REPORTADO;COMERCIAL;Normal;Desobedecer señales  -  Semaforo en rojo
2250079;25/01/2025;9:46:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;28;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CALLE 46 A SUR;;LAS VEGAS;6.168548, -75.602176;CHOQUE;VEHICULO;NO REPORTADO;INDUSTRIAL;Normal;No mantener distancia de seguridad
2250082;25/01/2025;11:20:00 p. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;21;MASCULINO;HERIDOS;0;0;0;;CALLE 41 A  CARRERA 29 A 29 B;;SAN RAFAEL;6.159109177023668, -75.5855198059484;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Obstaculos en la via  -  Superficie humeda
2250084;25/01/2025;1:50:00 a. m.;Sábado;2025;Enero;MOTOCICLETA;PARTICULAR;Peaton;35;MASCULINO;HERIDOS;0;0;0;;CALLE 38 A SUR CARRERA 43 -06;;ZONA CENTRO;6.1692922289262215, -75.58836450572498;ATROPELLO;NO REPORTADO;NO REPORTADO;COMERCIAL;Normal;Cruzar sin observar
2250074;26/01/2025;11:00:00 a. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;20;MASCULINO;HERIDOS;0;0;0;;CALLE 39 B SUR CARRERA 31;;SAN JOSE;6.163534649603921, -75.58247085457553;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Girar bruscamente
2250074;26/01/2025;11:00:00 a. m.;Domingo;2025;Enero;MOTOCICLETA;;Motociclista;72;FEMENINO;HERIDOS;0;0;0;;CALLE 39 B SUR CARRERA 31;;SAN JOSE;6.163534649603921, -75.58247085457553;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Girar bruscamente
2250075;26/01/2025;7:44:00 a. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;59;MASCULINO;HERIDOS;0;0;0;;CALLE 36 D SUR CARRERA 26 A 62;;VEREDA EL ESCOBERO;6.162011945386838, -75.56928732803676;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250081;26/01/2025;5:12:00 p. m.;Domingo;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;42;MASCULINO;HERIDOS;0;0;0;;CALLE 49 D SUR CARRERA 40 A 44;;LOMA DEL BARRO;6.156280544506149, -75.60060219550697;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250088;28/01/2025;10:15:00 p. m.;Martes;2025;Enero;MOTOCICLETA;PARTICULAR;Acompañante;20;MASCULINO;HERIDOS;0;0;0;;CALLE 46 F SUR CARRERA 37 -171;;EL TRIANON;6.15681736539961, -75.59222694320064;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250088;28/01/2025;10:15:00 p. m.;Martes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;21;MASCULINO;HERIDOS;0;0;0;;CALLE 46 F SUR CARRERA 37 -171;;EL TRIANON;6.15681736539961, -75.59222694320064;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2250091;28/01/2025;5:30:00 a. m.;Martes;2025;Enero;MOTOCICLETA;PARTICULAR;Motociclista;57;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CALLE 39 SUR 100;;LAS VEGAS;6.173303607160337, -75.59788796574267;CHOQUE;VEHICULO;NO REPORTADO;INDUSTRIAL;Normal;Impericia en el manejo
2250093;28/01/2025;11:30:00 p. m.;Martes;2025;Enero;AUTOMOVIL;PARTICULAR;Conductor;26;MASCULINO;HERIDOS;1;0;0;20;CARRERA 50 CALLE 50 SUR;;LAS VEGAS;6.162818, -75.604956;CHOQUE;OBJETO FIJO;ARBOL;RESIDENCIAL;Normal;Embriaguez o droga
2250093;28/01/2025;11:30:00 p. m.;Martes;2025;Enero;AUTOMOVIL;PARTICULAR;Acompañante;25;FEMENINO;HERIDOS;1;0;0;20;CARRERA 50 CALLE 50 SUR;;LAS VEGAS;6.162818, -75.604956;CHOQUE;OBJETO FIJO;ARBOL;RESIDENCIAL;Normal;Embriaguez o droga
2250093;28/01/2025;11:30:00 p. m.;Martes;2025;Enero;AUTOMOVIL;PARTICULAR;Acompañante;22;MASCULINO;HERIDOS;1;0;0;20;CARRERA 50 CALLE 50 SUR;;LAS VEGAS;6.162818, -75.604956;CHOQUE;OBJETO FIJO;ARBOL;RESIDENCIAL;Normal;Embriaguez o droga
